,SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,REPORT_DATE,REPORT_TYPE,REPORT,STD_ITEM_CODE,AMOUNT,ITEM_NAME
418,TSLA.O,TSLA,特斯拉,2012-12-31 00:00:00,年报,2012/FY,004009011,9965000.0,资本租赁债务(非流动)
419,TSLA.O,TSLA,特斯拉,2011-12-31 00:00:00,年报,2011/FY,004009011,2830000.0,资本租赁债务(非流动)
420,TSLA.O,TSLA,特斯拉,2009-12-31 00:00:00,年报,2009/FY,004009011,800000.0,资本租赁债务(非流动)
421,TSLA.O,TSLA,特斯拉,2008-12-31 00:00:00,年报,2008/FY,004009011,888000.0,资本租赁债务(非流动)
422,TSLA.O,TSLA,特斯拉,2007-12-31 00:00:00,年报,2007/FY,004009011,18000.0,资本租赁债务(非流动)
423,TSLA.O,TSLA,特斯拉,2018-12-31 00:00:00,年报,2018/FY,004009097,329000000.0,非流动负债其他项目
424,TSLA.O,TSLA,特斯拉,2017-12-31 00:00:00,年报,2017/FY,004009097,2309222000.0,非流动负债其他项目
425,TSLA.O,TSLA,特斯拉,2016-12-31 00:00:00,年报,2016/FY,004009097,2210423000.0,非流动负债其他项目
426,TSLA.O,TSLA,特斯拉,2015-12-31 00:00:00,年报,2015/FY,004009097,1293741000.0,非流动负债其他项目
427,TSLA.O,TSLA,特斯拉,2014-12-31 00:00:00,年报,2014/FY,004009097,487879000.0,非流动负债其他项目
428,TSLA.O,TSLA,特斯拉,2013-12-31 00:00:00,年报,2013/FY,004009097,236299000.0,非流动负债其他项目
429,TSLA.O,TSLA,特斯拉,2012-12-31 00:00:00,年报,2012/FY,004009097,,非流动负债其他项目
430,TSLA.O,TSLA,特斯拉,2024-12-31 00:00:00,年报,2024/FY,004009999,19569000000.0,非流动负债合计
431,TSLA.O,TSLA,特斯拉,2023-12-31 00:00:00,年报,2023/FY,004009999,14261000000.0,非流动负债合计
432,TSLA.O,TSLA,特斯拉,2022-12-31 00:00:00,年报,2022/FY,004009999,9731000000.0,非流动负债合计
433,TSLA.O,TSLA,特斯拉,2021-12-31 00:00:00,年报,2021/FY,004009999,10843000000.0,非流动负债合计
434,TSLA.O,TSLA,特斯拉,2020-12-31 00:00:00,年报,2020/FY,004009999,14170000000.0,非流动负债合计
435,TSLA.O,TSLA,特斯拉,2019-12-31 00:00:00,年报,2019/FY,004009999,15532000000.0,非流动负债合计
436,TSLA.O,TSLA,特斯拉,2018-12-31 00:00:00,年报,2018/FY,004009999,13434000000.0,非流动负债合计
437,TSLA.O,TSLA,特斯拉,2017-12-31 00:00:00,年报,2017/FY,004009999,15348310000.0,非流动负债合计
438,TSLA.O,TSLA,特斯拉,2016-12-31 00:00:00,年报,2016/FY,004009999,10923162000.0,非流动负债合计
439,TSLA.O,TSLA,特斯拉,2015-12-31 00:00:00,年报,2015/FY,004009999,4125915000.0,非流动负债合计
440,TSLA.O,TSLA,特斯拉,2014-12-31 00:00:00,年报,2014/FY,004009999,2753595000.0,非流动负债合计
441,TSLA.O,TSLA,特斯拉,2013-12-31 00:00:00,年报,2013/FY,004009999,1074650000.0,非流动负债合计
442,TSLA.O,TSLA,特斯拉,2012-12-31 00:00:00,年报,2012/FY,004009999,450382000.0,非流动负债合计
443,TSLA.O,TSLA,特斯拉,2011-12-31 00:00:00,年报,2011/FY,004009999,298064000.0,非流动负债合计
444,TSLA.O,TSLA,特斯拉,2010-12-31 00:00:00,年报,2010/FY,004009999,93469000.0,非流动负债合计
445,TSLA.O,TSLA,特斯拉,2009-12-31 00:00:00,年报,2009/FY,004009999,7233000.0,非流动负债合计
446,TSLA.O,TSLA,特斯拉,2008-12-31 00:00:00,年报,2008/FY,004009999,62300000.0,非流动负债合计
447,TSLA.O,TSLA,特斯拉,2007-12-31 00:00:00,年报,2007/FY,004009999,209000.0,非流动负债合计
448,TSLA.O,TSLA,特斯拉,2024-12-31 00:00:00,年报,2024/FY,004011999,48390000000.0,总负债
449,TSLA.O,TSLA,特斯拉,2023-12-31 00:00:00,年报,2023/FY,004011999,43009000000.0,总负债
450,TSLA.O,TSLA,特斯拉,2022-12-31 00:00:00,年报,2022/FY,004011999,36440000000.0,总负债
451,TSLA.O,TSLA,特斯拉,2021-12-31 00:00:00,年报,2021/FY,004011999,30548000000.0,总负债
452,TSLA.O,TSLA,特斯拉,2020-12-31 00:00:00,年报,2020/FY,004011999,28418000000.0,总负债
453,TSLA.O,TSLA,特斯拉,2019-12-31 00:00:00,年报,2019/FY,004011999,26199000000.0,总负债
454,TSLA.O,TSLA,特斯拉,2018-12-31 00:00:00,年报,2018/FY,004011999,23427000000.0,总负债
455,TSLA.O,TSLA,特斯拉,2017-12-31 00:00:00,年报,2017/FY,004011999,23022980000.0,总负债
456,TSLA.O,TSLA,特斯拉,2016-12-31 00:00:00,年报,2016/FY,004011999,16750167000.0,总负债
457,TSLA.O,TSLA,特斯拉,2015-12-31 00:00:00,年报,2015/FY,004011999,6936950000.0,总负债
458,TSLA.O,TSLA,特斯拉,2014-12-31 00:00:00,年报,2014/FY,004011999,4860761000.0,总负债
459,TSLA.O,TSLA,特斯拉,2013-12-31 00:00:00,年报,2013/FY,004011999,1749810000.0,总负债
460,TSLA.O,TSLA,特斯拉,2012-12-31 00:00:00,年报,2012/FY,004011999,989490000.0,总负债
461,TSLA.O,TSLA,特斯拉,2011-12-31 00:00:00,年报,2011/FY,004011999,489403000.0,总负债
462,TSLA.O,TSLA,特斯拉,2010-12-31 00:00:00,年报,2010/FY,004011999,179034000.0,总负债
463,TSLA.O,TSLA,特斯拉,2009-12-31 00:00:00,年报,2009/FY,004011999,64722000.0,总负债
464,TSLA.O,TSLA,特斯拉,2008-12-31 00:00:00,年报,2008/FY,004011999,150235000.0,总负债
465,TSLA.O,TSLA,特斯拉,2007-12-31 00:00:00,年报,2007/FY,004011999,51505000.0,总负债
466,TSLA.O,TSLA,特斯拉,2024-12-31 00:00:00,年报,2024/FY,004013001,3000000.0,普通股
467,TSLA.O,TSLA,特斯拉,2023-12-31 00:00:00,年报,2023/FY,004013001,3000000.0,普通股
468,TSLA.O,TSLA,特斯拉,2022-12-31 00:00:00,年报,2022/FY,004013001,3000000.0,普通股
469,TSLA.O,TSLA,特斯拉,2021-12-31 00:00:00,年报,2021/FY,004013001,3000000.0,普通股
470,TSLA.O,TSLA,特斯拉,2020-12-31 00:00:00,年报,2020/FY,004013001,1000000.0,普通股
471,TSLA.O,TSLA,特斯拉,2019-12-31 00:00:00,年报,2019/FY,004013001,1000000.0,普通股
472,TSLA.O,TSLA,特斯拉,2018-12-31 00:00:00,年报,2018/FY,004013001,0.0,普通股
473,TSLA.O,TSLA,特斯拉,2017-12-31 00:00:00,年报,2017/FY,004013001,169000.0,普通股
474,TSLA.O,TSLA,特斯拉,2016-12-31 00:00:00,年报,2016/FY,004013001,161000.0,普通股
475,TSLA.O,TSLA,特斯拉,2015-12-31 00:00:00,年报,2015/FY,004013001,131000.0,普通股
476,TSLA.O,TSLA,特斯拉,2014-12-31 00:00:00,年报,2014/FY,004013001,126000.0,普通股
477,TSLA.O,TSLA,特斯拉,2013-12-31 00:00:00,年报,2013/FY,004013001,123000.0,普通股
478,TSLA.O,TSLA,特斯拉,2012-12-31 00:00:00,年报,2012/FY,004013001,115000.0,普通股
479,TSLA.O,TSLA,特斯拉,2011-12-31 00:00:00,年报,2011/FY,004013001,104000.0,普通股
480,TSLA.O,TSLA,特斯拉,2010-12-31 00:00:00,年报,2010/FY,004013001,95000.0,普通股
481,TSLA.O,TSLA,特斯拉,2009-12-31 00:00:00,年报,2009/FY,004013001,7000.0,普通股
482,TSLA.O,TSLA,特斯拉,2008-12-31 00:00:00,年报,2008/FY,004013001,7000.0,普通股
483,TSLA.O,TSLA,特斯拉,2007-12-31 00:00:00,年报,2007/FY,004013001,18000.0,普通股
484,TSLA.O,TSLA,特斯拉,2012-12-31 00:00:00,年报,2012/FY,004013002,,优先股
485,TSLA.O,TSLA,特斯拉,2011-12-31 00:00:00,年报,2011/FY,004013002,,优先股
486,TSLA.O,TSLA,特斯拉,2010-12-31 00:00:00,年报,2010/FY,004013002,,优先股
487,TSLA.O,TSLA,特斯拉,2009-12-31 00:00:00,年报,2009/FY,004013002,319225000.0,优先股
488,TSLA.O,TSLA,特斯拉,2008-12-31 00:00:00,年报,2008/FY,004013002,101178000.0,优先股
489,TSLA.O,TSLA,特斯拉,2007-12-31 00:00:00,年报,2007/FY,004013002,101178000.0,优先股
490,TSLA.O,TSLA,特斯拉,2010-12-31 00:00:00,年报,2010/FY,004013003,0.0,库存股
491,TSLA.O,TSLA,特斯拉,2024-12-31 00:00:00,年报,2024/FY,004013004,35209000000.0,留存收益
492,TSLA.O,TSLA,特斯拉,2023-12-31 00:00:00,年报,2023/FY,004013004,27882000000.0,留存收益
493,TSLA.O,TSLA,特斯拉,2022-12-31 00:00:00,年报,2022/FY,004013004,12885000000.0,留存收益
494,TSLA.O,TSLA,特斯拉,2021-12-31 00:00:00,年报,2021/FY,004013004,329000000.0,留存收益
495,TSLA.O,TSLA,特斯拉,2020-12-31 00:00:00,年报,2020/FY,004013004,-5399000000.0,留存收益
496,TSLA.O,TSLA,特斯拉,2019-12-31 00:00:00,年报,2019/FY,004013004,-6083000000.0,留存收益
497,TSLA.O,TSLA,特斯拉,2018-12-31 00:00:00,年报,2018/FY,004013004,-5318000000.0,留存收益
498,TSLA.O,TSLA,特斯拉,2017-12-31 00:00:00,年报,2017/FY,004013004,-4974299000.0,留存收益
499,TSLA.O,TSLA,特斯拉,2016-12-31 00:00:00,年报,2016/FY,004013004,-2997237000.0,留存收益
500,TSLA.O,TSLA,特斯拉,2015-12-31 00:00:00,年报,2015/FY,004013004,-2322323000.0,留存收益
501,TSLA.O,TSLA,特斯拉,2014-12-31 00:00:00,年报,2014/FY,004013004,-1433660000.0,留存收益
502,TSLA.O,TSLA,特斯拉,2013-12-31 00:00:00,年报,2013/FY,004013004,-1139620000.0,留存收益
503,TSLA.O,TSLA,特斯拉,2012-12-31 00:00:00,年报,2012/FY,004013004,-1065606000.0,留存收益
504,TSLA.O,TSLA,特斯拉,2011-12-31 00:00:00,年报,2011/FY,004013004,-669392000.0,留存收益
505,TSLA.O,TSLA,特斯拉,2010-12-31 00:00:00,年报,2010/FY,004013004,,留存收益
506,TSLA.O,TSLA,特斯拉,2009-12-31 00:00:00,年报,2009/FY,004013004,-260654000.0,留存收益
507,TSLA.O,TSLA,特斯拉,2008-12-31 00:00:00,年报,2008/FY,004013004,-204914000.0,留存收益
508,TSLA.O,TSLA,特斯拉,2007-12-31 00:00:00,年报,2007/FY,004013004,-122132000.0,留存收益
509,TSLA.O,TSLA,特斯拉,2024-12-31 00:00:00,年报,2024/FY,004013006,38371000000.0,股本溢价
510,TSLA.O,TSLA,特斯拉,2023-12-31 00:00:00,年报,2023/FY,004013006,34892000000.0,股本溢价
511,TSLA.O,TSLA,特斯拉,2022-12-31 00:00:00,年报,2022/FY,004013006,32177000000.0,股本溢价
512,TSLA.O,TSLA,特斯拉,2021-12-31 00:00:00,年报,2021/FY,004013006,29803000000.0,股本溢价
513,TSLA.O,TSLA,特斯拉,2020-12-31 00:00:00,年报,2020/FY,004013006,27260000000.0,股本溢价
514,TSLA.O,TSLA,特斯拉,2019-12-31 00:00:00,年报,2019/FY,004013006,12736000000.0,股本溢价
515,TSLA.O,TSLA,特斯拉,2018-12-31 00:00:00,年报,2018/FY,004013006,10249000000.0,股本溢价
516,TSLA.O,TSLA,特斯拉,2017-12-31 00:00:00,年报,2017/FY,004013006,9178024000.0,股本溢价
517,TSLA.O,TSLA,特斯拉,2016-12-31 00:00:00,年报,2016/FY,004013006,7773727000.0,股本溢价
518,TSLA.O,TSLA,特斯拉,2015-12-31 00:00:00,年报,2015/FY,004013006,3409452000.0,股本溢价
519,TSLA.O,TSLA,特斯拉,2014-12-31 00:00:00,年报,2014/FY,004013006,2345266000.0,股本溢价
520,TSLA.O,TSLA,特斯拉,2013-12-31 00:00:00,年报,2013/FY,004013006,1806617000.0,股本溢价
521,TSLA.O,TSLA,特斯拉,2012-12-31 00:00:00,年报,2012/FY,004013006,1190191000.0,股本溢价
522,TSLA.O,TSLA,特斯拉,2011-12-31 00:00:00,年报,2011/FY,004013006,893336000.0,股本溢价
523,TSLA.O,TSLA,特斯拉,2010-12-31 00:00:00,年报,2010/FY,004013006,621935000.0,股本溢价
524,TSLA.O,TSLA,特斯拉,2009-12-31 00:00:00,年报,2009/FY,004013006,7124000.0,股本溢价
525,TSLA.O,TSLA,特斯拉,2008-12-31 00:00:00,年报,2008/FY,004013006,5193000.0,股本溢价
526,TSLA.O,TSLA,特斯拉,2007-12-31 00:00:00,年报,2007/FY,004013006,4268000.0,股本溢价
527,TSLA.O,TSLA,特斯拉,2024-12-31 00:00:00,年报,2024/FY,004013007,-670000000.0,其他综合收益
528,TSLA.O,TSLA,特斯拉,2023-12-31 00:00:00,年报,2023/FY,004013007,-143000000.0,其他综合收益
529,TSLA.O,TSLA,特斯拉,2022-12-31 00:00:00,年报,2022/FY,004013007,-361000000.0,其他综合收益
530,TSLA.O,TSLA,特斯拉,2021-12-31 00:00:00,年报,2021/FY,004013007,54000000.0,其他综合收益
531,TSLA.O,TSLA,特斯拉,2020-12-31 00:00:00,年报,2020/FY,004013007,363000000.0,其他综合收益
532,TSLA.O,TSLA,特斯拉,2019-12-31 00:00:00,年报,2019/FY,004013007,-36000000.0,其他综合收益
533,TSLA.O,TSLA,特斯拉,2018-12-31 00:00:00,年报,2018/FY,004013007,-8000000.0,其他综合收益
534,TSLA.O,TSLA,特斯拉,2017-12-31 00:00:00,年报,2017/FY,004013007,33348000.0,其他综合收益
535,TSLA.O,TSLA,特斯拉,2016-12-31 00:00:00,年报,2016/FY,004013007,-23740000.0,其他综合收益
536,TSLA.O,TSLA,特斯拉,2015-12-31 00:00:00,年报,2015/FY,004013007,-3556000.0,其他综合收益
537,TSLA.O,TSLA,特斯拉,2014-12-31 00:00:00,年报,2014/FY,004013007,-22000.0,其他综合收益
538,TSLA.O,TSLA,特斯拉,2011-12-31 00:00:00,年报,2011/FY,004013007,-3000.0,其他综合收益
539,TSLA.O,TSLA,特斯拉,2020-12-31 00:00:00,年报,2020/FY,004013097,51000000.0,归属于母公司股东权益其他项目
540,TSLA.O,TSLA,特斯拉,2019-12-31 00:00:00,年报,2019/FY,004013097,,归属于母公司股东权益其他项目
541,TSLA.O,TSLA,特斯拉,2017-12-31 00:00:00,年报,2017/FY,004013097,70000.0,归属于母公司股东权益其他项目
542,TSLA.O,TSLA,特斯拉,2016-12-31 00:00:00,年报,2016/FY,004013097,8784000.0,归属于母公司股东权益其他项目
543,TSLA.O,TSLA,特斯拉,2015-12-31 00:00:00,年报,2015/FY,004013097,47285000.0,归属于母公司股东权益其他项目
544,TSLA.O,TSLA,特斯拉,2014-12-31 00:00:00,年报,2014/FY,004013097,58196000.0,归属于母公司股东权益其他项目
545,TSLA.O,TSLA,特斯拉,2013-12-31 00:00:00,年报,2013/FY,004013097,,归属于母公司股东权益其他项目
546,TSLA.O,TSLA,特斯拉,2010-12-31 00:00:00,年报,2010/FY,004013097,-414982000.0,归属于母公司股东权益其他项目
547,TSLA.O,TSLA,特斯拉,2024-12-31 00:00:00,年报,2024/FY,004013999,72913000000.0,归属于母公司股东权益
548,TSLA.O,TSLA,特斯拉,2023-12-31 00:00:00,年报,2023/FY,004013999,62634000000.0,归属于母公司股东权益
549,TSLA.O,TSLA,特斯拉,2022-12-31 00:00:00,年报,2022/FY,004013999,44704000000.0,归属于母公司股东权益
550,TSLA.O,TSLA,特斯拉,2021-12-31 00:00:00,年报,2021/FY,004013999,30189000000.0,归属于母公司股东权益
551,TSLA.O,TSLA,特斯拉,2020-12-31 00:00:00,年报,2020/FY,004013999,22276000000.0,归属于母公司股东权益
552,TSLA.O,TSLA,特斯拉,2019-12-31 00:00:00,年报,2019/FY,004013999,6618000000.0,归属于母公司股东权益
553,TSLA.O,TSLA,特斯拉,2018-12-31 00:00:00,年报,2018/FY,004013999,4923000000.0,归属于母公司股东权益
554,TSLA.O,TSLA,特斯拉,2017-12-31 00:00:00,年报,2017/FY,004013999,4237312000.0,归属于母公司股东权益
555,TSLA.O,TSLA,特斯拉,2016-12-31 00:00:00,年报,2016/FY,004013999,4761695000.0,归属于母公司股东权益
556,TSLA.O,TSLA,特斯拉,2015-12-31 00:00:00,年报,2015/FY,004013999,1130989000.0,归属于母公司股东权益
557,TSLA.O,TSLA,特斯拉,2014-12-31 00:00:00,年报,2014/FY,004013999,969906000.0,归属于母公司股东权益
558,TSLA.O,TSLA,特斯拉,2013-12-31 00:00:00,年报,2013/FY,004013999,667120000.0,归属于母公司股东权益
559,TSLA.O,TSLA,特斯拉,2012-12-31 00:00:00,年报,2012/FY,004013999,124700000.0,归属于母公司股东权益
560,TSLA.O,TSLA,特斯拉,2011-12-31 00:00:00,年报,2011/FY,004013999,224045000.0,归属于母公司股东权益
561,TSLA.O,TSLA,特斯拉,2010-12-31 00:00:00,年报,2010/FY,004013999,207048000.0,归属于母公司股东权益
562,TSLA.O,TSLA,特斯拉,2009-12-31 00:00:00,年报,2009/FY,004013999,65702000.0,归属于母公司股东权益
563,TSLA.O,TSLA,特斯拉,2008-12-31 00:00:00,年报,2008/FY,004013999,-98536000.0,归属于母公司股东权益
564,TSLA.O,TSLA,特斯拉,2007-12-31 00:00:00,年报,2007/FY,004013999,-16668000.0,归属于母公司股东权益
565,TSLA.O,TSLA,特斯拉,2024-12-31 00:00:00,年报,2024/FY,004015999,767000000.0,少数股东权益
566,TSLA.O,TSLA,特斯拉,2023-12-31 00:00:00,年报,2023/FY,004015999,975000000.0,少数股东权益
567,TSLA.O,TSLA,特斯拉,2022-12-31 00:00:00,年报,2022/FY,004015999,1194000000.0,少数股东权益
568,TSLA.O,TSLA,特斯拉,2021-12-31 00:00:00,年报,2021/FY,004015999,1394000000.0,少数股东权益
569,TSLA.O,TSLA,特斯拉,2020-12-31 00:00:00,年报,2020/FY,004015999,1454000000.0,少数股东权益
570,TSLA.O,TSLA,特斯拉,2019-12-31 00:00:00,年报,2019/FY,004015999,1492000000.0,少数股东权益
571,TSLA.O,TSLA,特斯拉,2018-12-31 00:00:00,年报,2018/FY,004015999,1390000000.0,少数股东权益
572,TSLA.O,TSLA,特斯拉,2017-12-31 00:00:00,年报,2017/FY,004015999,1395080000.0,少数股东权益
573,TSLA.O,TSLA,特斯拉,2016-12-31 00:00:00,年报,2016/FY,004015999,1152214000.0,少数股东权益
574,TSLA.O,TSLA,特斯拉,2015-12-31 00:00:00,年报,2015/FY,004015999,,少数股东权益
575,TSLA.O,TSLA,特斯拉,2010-12-31 00:00:00,年报,2010/FY,004015999,,少数股东权益
576,TSLA.O,TSLA,特斯拉,2010-12-31 00:00:00,年报,2010/FY,004017097,0.0,股东权益合计其他项目
577,TSLA.O,TSLA,特斯拉,2024-12-31 00:00:00,年报,2024/FY,004017999,73680000000.0,股东权益合计
578,TSLA.O,TSLA,特斯拉,2023-12-31 00:00:00,年报,2023/FY,004017999,63609000000.0,股东权益合计
579,TSLA.O,TSLA,特斯拉,2022-12-31 00:00:00,年报,2022/FY,004017999,45898000000.0,股东权益合计
580,TSLA.O,TSLA,特斯拉,2021-12-31 00:00:00,年报,2021/FY,004017999,31583000000.0,股东权益合计
581,TSLA.O,TSLA,特斯拉,2020-12-31 00:00:00,年报,2020/FY,004017999,23730000000.0,股东权益合计
582,TSLA.O,TSLA,特斯拉,2019-12-31 00:00:00,年报,2019/FY,004017999,8110000000.0,股东权益合计
583,TSLA.O,TSLA,特斯拉,2018-12-31 00:00:00,年报,2018/FY,004017999,6313000000.0,股东权益合计
584,TSLA.O,TSLA,特斯拉,2017-12-31 00:00:00,年报,2017/FY,004017999,5632392000.0,股东权益合计
585,TSLA.O,TSLA,特斯拉,2016-12-31 00:00:00,年报,2016/FY,004017999,5913909000.0,股东权益合计
586,TSLA.O,TSLA,特斯拉,2015-12-31 00:00:00,年报,2015/FY,004017999,1130989000.0,股东权益合计
587,TSLA.O,TSLA,特斯拉,2014-12-31 00:00:00,年报,2014/FY,004017999,969906000.0,股东权益合计
588,TSLA.O,TSLA,特斯拉,2013-12-31 00:00:00,年报,2013/FY,004017999,667120000.0,股东权益合计
589,TSLA.O,TSLA,特斯拉,2012-12-31 00:00:00,年报,2012/FY,004017999,124700000.0,股东权益合计
590,TSLA.O,TSLA,特斯拉,2011-12-31 00:00:00,年报,2011/FY,004017999,224045000.0,股东权益合计
591,TSLA.O,TSLA,特斯拉,2010-12-31 00:00:00,年报,2010/FY,004017999,207048000.0,股东权益合计
592,TSLA.O,TSLA,特斯拉,2009-12-31 00:00:00,年报,2009/FY,004017999,65702000.0,股东权益合计
593,TSLA.O,TSLA,特斯拉,2008-12-31 00:00:00,年报,2008/FY,004017999,-98536000.0,股东权益合计
594,TSLA.O,TSLA,特斯拉,2007-12-31 00:00:00,年报,2007/FY,004017999,-16668000.0,股东权益合计
595,TSLA.O,TSLA,特斯拉,2024-12-31 00:00:00,年报,2024/FY,004021999,122070000000.0,负债及股东权益合计
596,TSLA.O,TSLA,特斯拉,2023-12-31 00:00:00,年报,2023/FY,004021999,106618000000.0,负债及股东权益合计
597,TSLA.O,TSLA,特斯拉,2022-12-31 00:00:00,年报,2022/FY,004021999,82338000000.0,负债及股东权益合计
598,TSLA.O,TSLA,特斯拉,2021-12-31 00:00:00,年报,2021/FY,004021999,62131000000.0,负债及股东权益合计
599,TSLA.O,TSLA,特斯拉,2020-12-31 00:00:00,年报,2020/FY,004021999,52148000000.0,负债及股东权益合计
600,TSLA.O,TSLA,特斯拉,2019-12-31 00:00:00,年报,2019/FY,004021999,34309000000.0,负债及股东权益合计
601,TSLA.O,TSLA,特斯拉,2018-12-31 00:00:00,年报,2018/FY,004021999,29740000000.0,负债及股东权益合计
602,TSLA.O,TSLA,特斯拉,2017-12-31 00:00:00,年报,2017/FY,004021999,28655372000.0,负债及股东权益合计
603,TSLA.O,TSLA,特斯拉,2016-12-31 00:00:00,年报,2016/FY,004021999,22664076000.0,负债及股东权益合计
604,TSLA.O,TSLA,特斯拉,2015-12-31 00:00:00,年报,2015/FY,004021999,8067939000.0,负债及股东权益合计
605,TSLA.O,TSLA,特斯拉,2014-12-31 00:00:00,年报,2014/FY,004021999,5830667000.0,负债及股东权益合计
606,TSLA.O,TSLA,特斯拉,2013-12-31 00:00:00,年报,2013/FY,004021999,2416930000.0,负债及股东权益合计
607,TSLA.O,TSLA,特斯拉,2012-12-31 00:00:00,年报,2012/FY,004021999,1114190000.0,负债及股东权益合计
608,TSLA.O,TSLA,特斯拉,2011-12-31 00:00:00,年报,2011/FY,004021999,713448000.0,负债及股东权益合计
609,TSLA.O,TSLA,特斯拉,2009-12-31 00:00:00,年报,2009/FY,004021999,130424000.0,负债及股东权益合计
610,TSLA.O,TSLA,特斯拉,2008-12-31 00:00:00,年报,2008/FY,004021999,51699000.0,负债及股东权益合计
611,TSLA.O,TSLA,特斯拉,2007-12-31 00:00:00,年报,2007/FY,004021999,34837000.0,负债及股东权益合计
612,TSLA.O,TSLA,特斯拉,2024-12-31 00:00:00,年报,2024/FY,004023999,63000000.0,非运算项目
613,TSLA.O,TSLA,特斯拉,2023-12-31 00:00:00,年报,2023/FY,004023999,242000000.0,非运算项目
614,TSLA.O,TSLA,特斯拉,2022-12-31 00:00:00,年报,2022/FY,004023999,409000000.0,非运算项目
615,TSLA.O,TSLA,特斯拉,2021-12-31 00:00:00,年报,2021/FY,004023999,568000000.0,非运算项目
616,TSLA.O,TSLA,特斯拉,2020-12-31 00:00:00,年报,2020/FY,004023999,22225000000.0,非运算项目
617,TSLA.O,TSLA,特斯拉,2019-12-31 00:00:00,年报,2019/FY,004023999,643000000.0,非运算项目
618,TSLA.O,TSLA,特斯拉,2017-12-31 00:00:00,年报,2017/FY,004023999,397734000.0,非运算项目
619,TSLA.O,TSLA,特斯拉,2016-12-31 00:00:00,年报,2016/FY,004023999,367039000.0,非运算项目
620,TSLA.O,TSLA,特斯拉,2015-12-31 00:00:00,年报,2015/FY,004023999,,非运算项目
621,TSLA.O,TSLA,特斯拉,2009-12-31 00:00:00,年报,2009/FY,004023999,319225000.0,非运算项目
622,TSLA.O,TSLA,特斯拉,2008-12-31 00:00:00,年报,2008/FY,004023999,101178000.0,非运算项目
623,TSLA.O,TSLA,特斯拉,2007-12-31 00:00:00,年报,2007/FY,004023999,101178000.0,非运算项目
